Time,Price,Trade Size,Type
14:53:01,1.56,1600,Sell Down
14:52:56,1.56,2200,Sell Down
14:52:47,1.56,1800,Sell Down
14:52:38,1.56,2200,Sell Down
14:52:26,1.56,700,Sell Down
14:52:20,1.56,2200,Sell Down
14:52:19,1.56,2700,Sell Down
14:52:10,1.56,1900,Sell Down
14:52:02,1.56,2100,Sell Down
14:51:45,1.56,2100,Sell Down
14:51:36,1.56,1200,Sell Down
14:51:26,1.56,2100,Sell Down
14:51:08,1.56,2200,Sell Down
14:50:50,1.56,1900,Sell Down
14:50:48,1.56,2100,Sell Down
14:50:28,1.56,2100,Sell Down
14:50:27,1.56,2500,Sell Down
14:50:08,1.56,2100,Sell Down
14:49:54,1.56,2800,Sell Down
14:49:49,1.56,2200,Sell Down
14:49:48,1.56,1300,Sell Down
14:49:31,1.56,2100,Sell Down
14:49:13,1.56,2200,Sell Down
14:48:54,1.56,2100,Sell Down
14:48:33,1.56,2200,Sell Down
14:48:12,1.56,100,Sell Down
14:48:12,1.56,100,Sell Down
14:48:12,1.56,100,Sell Down
14:48:12,1.56,1800,Sell Down
14:47:59,1.56,700,Sell Down
14:47:53,1.56,2100,Sell Down
14:47:37,1.56,2100,Sell Down
14:47:21,1.56,1900,Sell Down
14:47:19,1.56,1400,Sell Down
14:47:19,1.56,100,Sell Down
14:47:19,1.56,100,Sell Down
14:47:19,1.56,600,Sell Down
14:47:11,1.56,3800,Sell Down
14:47:08,1.56,1200,Sell Down
14:47:01,1.56,2500,Sell Down
14:46:45,1.56,2100,Sell Down
14:46:26,1.56,2300,Sell Down
14:46:24,1.56,2700,Sell Down
14:46:10,1.56,2200,Sell Down
14:45:53,1.56,2200,Sell Down
14:45:38,1.56,1300,Sell Down
14:45:33,1.56,2100,Sell Down
14:45:13,1.56,2100,Sell Down
14:45:07,1.56,6600,Sell Down
14:44:53,1.56,2100,Sell Down
14:44:44,1.56,2000,Sell Down
14:44:41,1.56,400,Sell Down
14:44:35,1.57,100,Buy Up
14:44:33,1.56,2200,Sell Down
14:44:13,1.56,2100,Sell Down
14:44:07,1.56,3800,Sell Down
14:43:53,1.56,2100,Sell Down
14:43:50,1.56,1900,Sell Down
14:43:45,1.56,700,Sell Down
14:43:32,1.56,1700,Sell Down
14:43:32,1.56,500,Sell Down
14:43:11,1.56,2200,Sell Down
14:43:03,1.56,2600,Sell Down
14:42:57,1.56,700,Sell Down
14:42:57,1.56,100,Sell Down
14:42:57,1.56,100,Sell Down
14:42:57,1.56,100,Sell Down
14:42:57,1.56,900,Sell Down
14:42:52,1.57,10000,Buy Up
14:42:50,1.56,2100,Sell Down
14:42:47,1.56,1200,Sell Down
14:42:37,1.56,2000,Sell Down
14:42:32,1.56,2500,Sell Down
14:42:30,1.56,2100,Sell Down
14:42:10,1.56,2200,Sell Down
14:41:49,1.56,2100,Sell Down
14:41:28,1.56,2100,Sell Down
14:41:08,1.56,2500,Sell Down
14:40:54,1.56,1300,Sell Down
14:40:51,1.56,2700,Sell Down
14:40:36,1.56,2300,Sell Down
14:40:18,1.57,100,Buy Up
14:40:17,1.56,2800,Sell Down
14:40:11,1.56,100,Sell Down
14:40:09,1.57,3300,Sell Down
14:40:09,1.57,13500,Sell Down
14:40:09,1.57,1000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2000,Sell Down
14:40:09,1.57,3700,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,58400,Sell Down
14:40:09,1.57,800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,13400,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,300,Sell Down
14:40:09,1.57,200,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,300,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3500,Sell Down
14:40:09,1.57,3000,Sell Down
14:40:09,1.57,4000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,1800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,30000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,1000,Sell Down
14:40:09,1.57,15300,Sell Down
14:40:09,1.57,3100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2900,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2000,Sell Down
14:40:09,1.57,3200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,300,Sell Down
14:40:09,1.57,800,Sell Down
14:40:09,1.57,3300,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,17100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,4600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3000,Sell Down
14:40:09,1.57,5800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,10000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,9000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3300,Sell Down
14:40:09,1.57,10000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2500,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,50000,Sell Down
14:40:09,1.57,8600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,4600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,51900,Sell Down
14:40:09,1.57,2100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,50000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,25100,Sell Down
14:40:09,1.57,200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,4000,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,10000,Sell Down
14:40:09,1.57,3300,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,4600,Sell Down
14:40:09,1.57,2500,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2900,Sell Down
14:40:09,1.57,2000,Sell Down
14:40:09,1.57,1800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2900,Sell Down
14:40:09,1.57,200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,12300,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,2600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,20000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,200,Sell Down
14:40:09,1.57,2900,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5900,Sell Down
14:40:09,1.57,1100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3000,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,12300,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,400,Sell Down
14:40:09,1.57,3700,Sell Down
14:40:09,1.57,4400,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,6000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,500,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3300,Sell Down
14:40:09,1.57,8700,Sell Down
14:40:09,1.57,1400,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,400,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,15400,Sell Down
14:40:09,1.57,9700,Sell Down
14:40:09,1.57,3200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,6700,Sell Down
14:40:09,1.57,3200,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,10000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,1100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,1000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,10900,Sell Down
14:40:09,1.57,700,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,600,Sell Down
14:40:09,1.57,700,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3400,Sell Down
14:40:09,1.57,12700,Sell Down
14:40:09,1.57,700,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2700,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,6800,Sell Down
14:40:09,1.57,1700,Sell Down
14:40:09,1.57,700,Sell Down
14:40:09,1.57,5000,Sell Down
14:40:09,1.57,3600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,20800,Sell Down
14:40:09,1.57,400,Sell Down
14:40:09,1.57,2000,Sell Down
14:40:09,1.57,700,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,9100,Sell Down
14:40:09,1.57,300,Sell Down
14:40:09,1.57,14000,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,3800,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,26700,Sell Down
14:40:09,1.57,2500,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,2700,Sell Down
14:40:09,1.57,1600,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,11900,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,40300,Sell Down
14:40:09,1.57,100,Sell Down
14:40:09,1.57,202900,Sell Down
14:39:59,1.57,2200,Sell Down
14:39:41,1.57,2600,Sell Down
14:39:35,1.57,2100,Sell Down
14:39:34,1.58,200,Buy Up
14:39:21,1.57,1300,Sell Down
14:39:11,1.57,2100,Sell Down
14:39:05,1.58,1300,Buy Up
14:39:03,1.58,200,Buy Up
14:38:50,1.57,2200,Sell Down
14:38:32,1.58,100,Buy Up
14:38:31,1.57,2200,Sell Down
14:38:30,1.57,3500,Sell Down
14:38:12,1.57,2100,Sell Down
14:38:04,1.58,100,Buy Up
14:37:53,1.58,200,Buy Up
14:37:53,1.58,500,Buy Up
14:37:53,1.57,2200,Sell Down
14:37:51,1.58,100,Buy Up
14:37:40,1.58,1900,Buy Up
14:37:33,1.57,2200,Sell Down
14:37:31,1.57,700,Sell Down
14:37:22,1.58,3600,Buy Up
14:37:19,1.58,100,Buy Up
14:37:18,1.57,100,Sell Down
14:37:16,1.57,300,Sell Down
14:37:13,1.57,2100,Sell Down
14:37:13,1.58,1100,Buy Up
14:36:54,1.57,2100,Sell Down
14:36:36,1.57,1200,Sell Down
14:36:34,1.57,2200,Sell Down
14:36:26,1.58,200,Buy Up
14:36:20,1.58,100,Buy Up
14:36:16,1.58,1300,Buy Up
14:36:14,1.57,2200,Sell Down
14:35:56,1.57,10000,Sell Down
14:35:54,1.57,2100,Sell Down
14:35:46,1.58,200,Buy Up
14:35:34,1.57,2200,Sell Down
14:35:23,1.57,2400,Sell Down
14:35:21,1.58,1000,Buy Up
14:35:14,1.57,2100,Sell Down
14:35:07,1.57,1900,Sell Down
14:35:02,1.58,1900,Buy Up
14:34:57,1.57,1800,Sell Down
14:34:54,1.58,2500,Buy Up
14:34:54,1.57,2100,Sell Down
14:34:45,1.58,200,Buy Up
14:34:44,1.57,1300,Sell Down
14:34:44,1.58,1800,Buy Up
14:34:33,1.57,2100,Sell Down
14:34:13,1.57,2100,Sell Down
14:34:03,1.57,4500,Sell Down
14:33:52,1.57,2100,Sell Down
14:33:49,1.58,100,Buy Up
14:33:38,1.58,100,Buy Up
14:33:30,1.57,2100,Sell Down
14:33:13,1.58,700,Buy Up
14:33:08,1.57,2100,Sell Down
14:32:54,1.58,100,Buy Up
14:32:47,1.57,2200,Sell Down
14:32:44,1.57,700,Sell Down
14:32:39,1.58,1300,Buy Up
14:32:39,1.58,2100,Buy Up
14:32:33,1.58,1900,Buy Up
14:32:32,1.57,2200,Sell Down
14:32:30,1.58,100,Buy Up
14:32:27,1.57,2100,Sell Down
14:32:27,1.58,5000,Buy Up
14:32:25,1.58,700,Buy Up
14:32:13,1.58,100,Buy Up
14:32:09,1.58,100,Buy Up
14:32:09,1.58,100,Buy Up
14:32:09,1.58,3000,Buy Up
14:32:09,1.58,1000,Buy Up
14:32:09,1.58,400,Buy Up
14:32:08,1.57,2100,Sell Down
14:32:08,1.57,3000,Sell Down
14:31:50,1.57,1200,Sell Down
14:31:49,1.57,2200,Sell Down
14:31:46,1.58,1100,Buy Up
14:31:46,1.58,100,Buy Up
14:31:37,1.58,100,Buy Up
14:31:30,1.57,2100,Sell Down
14:31:28,1.57,12200,Sell Down
14:31:11,1.57,3200,Sell Down
14:31:11,1.57,2300,Sell Down
14:31:07,1.58,800,Buy Up
14:31:07,1.58,1000,Buy Up
14:31:07,1.58,2300,Buy Up
14:30:54,1.58,100,Buy Up
14:30:53,1.57,2100,Sell Down
14:30:53,1.58,100,Buy Up
14:30:52,1.58,1000,Buy Up
14:30:49,1.58,1500,Buy Up
14:30:49,1.58,700,Buy Up
14:30:46,1.58,2000,Buy Up
14:30:43,1.58,4800,Buy Up
14:30:38,1.58,6500,Buy Up
14:30:38,1.58,25000,Buy Up
14:30:38,1.58,2000,Buy Up
14:30:38,1.58,1700,Buy Up
14:30:38,1.58,200,Buy Up
14:30:38,1.58,1000,Buy Up
14:30:38,1.58,5000,Buy Up
14:30:38,1.58,5000,Buy Up
14:30:38,1.58,600,Buy Up
14:30:37,1.57,2700,Sell Down
14:30:26,1.58,100,Buy Up
14:30:18,1.57,2200,Sell Down
14:30:14,1.57,1300,Sell Down
14:30:02,1.57,2100,Sell Down
14:29:57,1.57,500,Sell Down
14:29:42,1.57,2100,Sell Down
14:29:37,1.57,1800,Sell Down
14:29:34,1.58,100,Buy Up
14:29:21,1.57,2100,Sell Down
14:29:08,1.58,700,Buy Up
14:29:00,1.57,2100,Sell Down
14:28:53,1.58,100,Buy Up
14:28:42,1.57,2100,Sell Down
14:28:26,1.57,700,Sell Down
14:28:24,1.57,2100,Sell Down
14:28:20,1.57,2600,Sell Down
14:28:10,1.57,2300,Sell Down
14:28:06,1.57,2200,Sell Down
14:28:06,1.57,700,Sell Down
14:28:05,1.58,200,Buy Up
14:28:02,1.57,2400,Sell Down
14:27:46,1.58,6900,Buy Up
14:27:45,1.57,2100,Sell Down
14:27:44,1.58,1200,Buy Up
14:27:41,1.57,131800,Sell Down
14:27:32,1.58,100,Buy Up
14:27:30,1.57,1200,Sell Down
14:27:23,1.57,2100,Sell Down
14:27:05,1.57,100,Sell Down
14:27:01,1.57,2100,Sell Down
14:26:35,1.58,200,Buy Up
14:26:34,1.57,2200,Sell Down
14:26:12,1.57,2100,Sell Down
14:26:06,1.57,2100,Sell Down
14:25:58,1.58,2000,Buy Up
14:25:55,1.57,2800,Sell Down
14:25:38,1.57,2200,Sell Down
14:25:33,1.58,100,Buy Up
14:25:10,1.58,200,Buy Up
14:25:10,1.57,2100,Sell Down
14:25:02,1.57,1300,Sell Down
14:25:01,1.58,2800,Buy Up
14:24:43,1.57,2100,Sell Down
14:24:40,1.57,900,Sell Down
14:24:17,1.57,2100,Sell Down
14:24:08,1.58,4700,Buy Up
14:24:03,1.58,200,Buy Up
14:23:56,1.58,1300,Buy Up
14:23:52,1.57,2100,Sell Down
14:23:45,1.57,3200,Sell Down
14:23:43,1.58,100,Buy Up
14:23:35,1.58,1300,Buy Up
14:23:28,1.57,2100,Sell Down
14:23:16,1.58,2100,Buy Up
14:23:16,1.58,1300,Buy Up
14:23:04,1.57,2100,Sell Down
14:22:47,1.57,3300,Sell Down
14:22:44,1.57,700,Sell Down
14:22:44,1.58,2700,Buy Up
14:22:42,1.57,2200,Sell Down
14:22:41,1.58,3300,Buy Up
14:22:33,1.58,200,Buy Up
14:22:24,1.57,2500,Sell Down
14:22:20,1.57,2100,Sell Down
14:22:12,1.58,2500,Buy Up
14:22:12,1.58,7000,Buy Up
14:21:58,1.57,2100,Sell Down
14:21:57,1.58,100,Buy Up
14:21:49,1.58,2700,Buy Up
14:21:42,1.57,1200,Sell Down
14:21:35,1.57,2100,Sell Down
14:21:12,1.57,2100,Sell Down
14:21:05,1.58,200,Buy Up
14:21:03,1.58,3600,Buy Up
14:20:59,1.58,2400,Buy Up
14:20:59,1.58,1400,Buy Up
14:20:58,1.58,10600,Buy Up
14:20:58,1.58,100,Buy Up
14:20:58,1.58,8000,Buy Up
14:20:58,1.58,10000,Buy Up
14:20:58,1.58,100,Buy Up
14:20:58,1.58,85800,Buy Up
14:20:50,1.57,2200,Sell Down
14:20:40,1.58,100,Buy Up
14:20:37,1.58,700,Buy Up
14:20:36,1.58,20000,Buy Up
14:20:31,1.57,600,Sell Down
14:20:29,1.57,2200,Sell Down
14:20:23,1.58,100,Buy Up
14:20:15,1.58,1600,Buy Up
14:20:14,1.57,2600,Sell Down
14:20:08,1.57,2100,Sell Down
14:20:01,1.57,600,Sell Down
14:20:01,1.58,200,Buy Up
14:19:55,1.58,1800,Buy Up
14:19:51,1.57,2900,Sell Down
14:19:51,1.58,300,Buy Up
14:19:48,1.57,1300,Sell Down
14:19:34,1.57,3100,Sell Down
14:19:26,1.58,1200,Buy Up
14:19:16,1.57,2600,Sell Down
14:18:59,1.57,2600,Sell Down
14:18:57,1.58,200,Buy Up
14:18:42,1.57,3000,Sell Down
14:18:33,1.58,200,Buy Up
14:18:33,1.57,1300,Sell Down
14:18:23,1.57,2900,Sell Down
14:18:05,1.58,200,Buy Up
14:18:04,1.57,2200,Sell Down
14:17:47,1.57,2100,Sell Down
14:17:31,1.58,200,Buy Up
14:17:29,1.57,2100,Sell Down
14:17:19,1.58,300,Buy Up
14:17:16,1.58,1300,Buy Up
14:17:11,1.57,2100,Sell Down
14:17:06,1.58,10000,Buy Up
14:17:00,1.57,700,Sell Down
14:16:50,1.57,2200,Sell Down
14:16:48,1.57,2500,Sell Down
14:16:31,1.58,2100,Buy Up
14:16:28,1.58,200,Buy Up
14:16:26,1.57,2100,Sell Down
14:16:10,1.58,4800,Buy Up
14:16:02,1.57,2200,Sell Down
14:15:52,1.57,1200,Sell Down
14:15:44,1.58,200,Buy Up
14:15:34,1.57,2100,Sell Down
14:15:31,1.58,200,Buy Up
14:15:16,1.57,1900,Sell Down
14:15:06,1.57,2200,Sell Down
14:14:55,1.58,1600,Buy Up
14:14:40,1.58,100,Buy Up
14:14:37,1.57,2100,Sell Down
14:14:08,1.57,2100,Sell Down
14:13:44,1.57,2200,Sell Down
14:13:41,1.57,200,Sell Down
14:13:36,1.57,2300,Sell Down
14:13:36,1.58,4100,Buy Up
14:13:34,1.58,100,Buy Up
14:13:34,1.58,700,Buy Up
14:13:29,1.58,100,Buy Up
14:13:23,1.57,1300,Sell Down
14:13:22,1.57,2100,Sell Down
14:13:03,1.57,1900,Sell Down
14:13:00,1.57,2200,Sell Down
14:12:47,1.58,1900,Buy Up
14:12:41,1.58,100,Buy Up
14:12:41,1.58,11700,Buy Up
14:12:37,1.57,2100,Sell Down
14:12:23,1.57,5000,Sell Down
14:12:21,1.58,100,Buy Up
14:12:14,1.57,2100,Sell Down
14:12:04,1.57,2700,Sell Down
14:11:55,1.58,1200,Buy Up
14:11:50,1.57,2200,Sell Down
14:11:31,1.57,3100,Sell Down
14:11:28,1.57,1900,Sell Down
14:11:22,1.57,2100,Sell Down
14:11:14,1.58,100,Buy Up
14:11:07,1.57,1300,Sell Down
14:10:55,1.57,2200,Sell Down
14:10:40,1.58,200,Buy Up
14:10:38,1.58,100,Buy Up
14:10:30,1.57,2200,Sell Down
14:10:20,1.58,100,Buy Up
14:10:14,1.57,2400,Sell Down
14:10:08,1.58,100,Buy Up
14:10:05,1.57,2100,Sell Down
14:09:52,1.58,100,Buy Up
14:09:50,1.58,2600,Buy Up
14:09:47,1.57,2300,Sell Down
14:09:44,1.58,100,Buy Up
14:09:44,1.58,6400,Buy Up
14:09:44,1.58,2800,Buy Up
14:09:34,1.58,1200,Buy Up
14:09:34,1.58,100,Buy Up
14:09:34,1.58,1500,Buy Up
14:09:31,1.57,2200,Sell Down
14:09:22,1.57,2100,Sell Down
14:09:15,1.58,100,Buy Up
14:09:12,1.57,2200,Sell Down
14:09:12,1.57,700,Sell Down
14:09:08,1.58,4200,Buy Up
14:09:07,1.58,10000,Buy Up
14:08:54,1.57,2100,Sell Down
14:08:45,1.58,1300,Buy Up
14:08:32,1.57,2100,Sell Down
14:08:29,1.58,100,Buy Up
14:08:27,1.57,4100,Sell Down
14:08:14,1.57,1200,Sell Down
14:08:10,1.57,2100,Sell Down
14:07:53,1.57,2800,Sell Down
14:07:36,1.57,2700,Sell Down
14:07:34,1.58,100,Buy Up
14:07:31,1.57,2100,Sell Down
14:07:29,1.58,2200,Buy Up
14:07:21,1.57,2500,Sell Down
14:07:05,1.57,2200,Sell Down
14:06:51,1.57,1300,Sell Down
14:06:48,1.58,100,Buy Up
14:06:42,1.57,2100,Sell Down
14:06:28,1.58,4100,Buy Up
14:06:23,1.58,1600,Buy Up
14:06:19,1.57,2100,Sell Down
14:06:15,1.57,2800,Sell Down
14:06:14,1.57,2200,Sell Down
14:06:12,1.57,1400,Sell Down
14:06:01,1.58,700,Buy Up
14:06:00,1.58,100,Buy Up
14:05:57,1.58,100,Buy Up
14:05:50,1.57,2100,Sell Down
14:05:30,1.57,2200,Sell Down
14:05:13,1.58,100,Buy Up
14:05:10,1.57,2100,Sell Down
14:05:07,1.57,2100,Sell Down
14:04:57,1.58,100,Buy Up
14:04:46,1.57,2100,Sell Down
14:04:44,1.58,100,Buy Up
14:04:40,1.57,700,Sell Down
14:04:27,1.58,300,Buy Up
14:04:24,1.58,1200,Buy Up
14:04:19,1.57,2200,Sell Down
14:04:16,1.58,100,Buy Up
14:03:53,1.57,2100,Sell Down
14:03:45,1.58,100,Buy Up
14:03:32,1.57,2100,Sell Down
14:03:30,1.57,2100,Sell Down
14:03:29,1.57,1200,Sell Down
14:03:25,1.58,100,Buy Up
14:03:24,1.58,300,Buy Up
14:03:19,1.58,2600,Buy Up
14:03:09,1.57,10000,Sell Down
14:03:07,1.57,2200,Sell Down
14:02:48,1.57,2400,Sell Down
14:02:46,1.57,2400,Sell Down
14:02:29,1.57,2300,Sell Down
14:02:28,1.57,3300,Sell Down
14:02:23,1.58,100,Buy Up
14:02:11,1.57,2100,Sell Down
14:01:51,1.57,2100,Sell Down
14:01:49,1.58,200,Buy Up
14:01:39,1.57,1300,Sell Down
14:01:35,1.57,2100,Sell Down
14:01:24,1.57,2200,Sell Down
14:01:21,1.58,100,Buy Up
14:01:14,1.58,800,Buy Up
14:00:58,1.57,3400,Sell Down
14:00:58,1.58,100,Buy Up
14:00:40,1.57,3400,Sell Down
14:00:40,1.58,3800,Buy Up
14:00:32,1.58,200,Buy Up
14:00:24,1.57,3700,Sell Down
13:59:48,1.58,100,Buy Up
13:59:27,1.58,200,Buy Up
13:59:27,1.57,100,Sell Down
13:59:02,1.58,10200,Buy Up
13:59:00,1.57,51200,Sell Down
13:59:00,1.57,13500,Sell Down
13:59:00,1.57,800,Sell Down
13:59:00,1.57,2200,Sell Down
13:59:00,1.57,100,Sell Down
13:59:00,1.57,100,Sell Down
13:59:00,1.57,100,Sell Down
13:59:00,1.57,21500,Sell Down
13:58:58,1.57,2600,Sell Down
13:58:57,1.58,300,Buy Up
13:58:00,1.58,100,Buy Up
13:57:59,1.58,100,Buy Up
13:57:26,1.58,200,Buy Up
13:57:22,1.57,5000,Sell Down
13:57:17,1.58,2500,Buy Up
13:56:55,1.57,2800,Sell Down
13:56:48,1.58,2100,Buy Up
13:56:47,1.58,300,Buy Up
13:56:37,1.57,2900,Sell Down
13:55:56,1.58,100,Buy Up
